timestamp,goniometer,recording_flag
1746659808.4030867,210452.0,1
1746659808.4137087,210220.0,1
1746659808.422341,209135.0,1
1746659808.4321115,208673.0,1
1746659808.4410071,207270.0,1
1746659808.4530416,206742.0,1
1746659808.46293,205978.0,1
1746659808.4726791,204427.0,1
1746659808.4824574,203706.0,1
1746659808.4913058,202496.0,1
1746659808.5018373,200154.0,1
1746659808.5133686,198457.0,1
1746659808.5218127,197841.0,1
1746659808.5328202,195976.0,1
1746659808.542742,195156.0,1
1746659808.551977,193207.0,1
1746659808.564542,191462.0,1
1746659808.5725257,190014.0,1
1746659808.5831387,187673.0,1
1746659808.592775,185594.0,1
1746659808.6023598,183235.0,1
1746659808.6117833,180443.0,1
1746659808.620994,177840.0,1
1746659808.6310842,174906.0,1
1746659808.6420057,171286.0,1
1746659808.653152,168134.0,1
1746659808.6618266,166060.0,1
1746659808.6755643,163876.0,1
1746659808.6872249,162967.0,1
1746659808.6916714,161185.0,1
1746659808.701988,158769.0,1
1746659808.7114265,155763.0,1
1746659808.7219868,151078.0,1
1746659808.731246,148087.0,1
1746659808.7414498,144163.0,1
1746659808.7511065,140101.0,1
1746659808.7625017,136657.0,1
1746659808.7717001,133706.0,1
1746659808.7832377,129554.0,1
1746659808.7911854,126933.0,1
1746659808.8011367,122589.0,1
1746659808.8120756,117750.0,1
1746659808.8222787,113922.0,1
1746659808.8307776,111431.0,1
1746659808.8426483,107141.0,1
1746659808.8520358,105060.0,1
1746659808.8641167,102737.0,1
1746659808.8731055,100326.0,1
1746659808.8809023,98666.0,1
1746659808.891443,94922.0,1
1746659808.9015546,91848.0,1
1746659808.9116733,89718.0,1
1746659808.9218757,87820.0,1
1746659808.931513,86217.0,1
1746659808.9415793,83449.0,1
1746659808.9528944,80945.0,1
1746659808.9613123,79628.0,1
1746659808.9722266,78625.0,1
1746659808.9819653,78176.0,1
1746659808.9912508,77155.0,1
1746659809.001911,75689.0,1
1746659809.0121617,74804.0,1
1746659809.022053,73953.0,1
1746659809.031553,73354.0,1
1746659809.0435224,73218.0,1
1746659809.051305,72958.0,1
1746659809.0615706,72852.0,1
1746659809.0731337,72749.0,1
1746659809.0823216,72596.0,1
1746659809.0914624,72233.0,1
1746659809.1015284,72469.0,1
1746659809.1116018,72658.0,1
1746659809.1211367,72649.0,1
1746659809.1308007,73222.0,1
1746659809.141363,74430.0,1
1746659809.1531763,74679.0,1
1746659809.1616175,74971.0,1
1746659809.1724768,75979.0,1
1746659809.1816843,77464.0,1
1746659809.1922176,78915.0,1
1746659809.2016437,80188.0,1
1746659809.211427,81595.0,1
1746659809.221362,84073.0,1
1746659809.2323303,86329.0,1
1746659809.2417004,88646.0,1
1746659809.2515152,89950.0,1
1746659809.2621734,92814.0,1
1746659809.2721117,95119.0,1
1746659809.282514,97256.0,1
1746659809.291832,100233.0,1
1746659809.3020954,104655.0,1
1746659809.3118935,107724.0,1
1746659809.3214355,110639.0,1
1746659809.330887,114105.0,1
1746659809.3409455,116832.0,1
1746659809.3535037,120369.0,1
1746659809.3612149,122513.0,1
1746659809.3715823,127573.0,1
1746659809.3825555,131422.0,1
1746659809.3920207,134535.0,1
1746659809.4020138,137819.0,1
1746659809.41141,141158.0,1
1746659809.4212444,144885.0,1
1746659809.4311955,148204.0,1
1746659809.4422743,152854.0,1
1746659809.4515793,155835.0,1
1746659809.4645157,158206.0,1
1746659809.4712157,159900.0,1
1746659809.4831853,164124.0,1
1746659809.4909828,167485.0,1
1746659809.501356,171129.0,1
1746659809.5114894,172774.0,1
1746659809.5223458,175121.0,1
1746659809.5318289,177746.0,1
1746659809.541663,180567.0,1
1746659809.553282,183957.0,1
1746659809.5616128,186054.0,1
1746659809.571441,187174.0,1
1746659809.581865,188755.0,1
1746659809.5913498,190525.0,1
1746659809.6018338,193311.0,1
1746659809.6111362,195650.0,1
1746659809.622004,198406.0,1
